delivery_date,hour_ending,resource_name,zone,price,mw
2024-08-07,5,TOYAH_BESS,west,17.97,2.5
2024-08-07,5,TOYAH_BESS,west,17.97,2.4
2024-08-07,6,CATARINA_BESS,south,17.97,2.5
2024-08-07,6,CATARINA_BESS,south,17.97,2.5
2024-08-07,6,CATARINA_BESS,south,17.97,2.5
2024-08-07,6,CATARINA_BESS,south,17.97,2.4
2024-08-07,6,CEDRVALE_BESS,west,17.97,2.5
2024-08-07,6,CEDRVALE_BESS,west,17.97,2.5
2024-08-07,6,CEDRVALE_BESS,west,17.97,2.5
2024-08-07,6,CEDRVALE_BESS,west,17.97,2.4
2024-08-07,6,DIBOL_BESS,north,17.97,2.5
2024-08-07,6,DIBOL_BESS,north,17.97,2.5
2024-08-07,6,DIBOL_BESS,north,17.97,2.5
2024-08-07,6,DIBOL_BESS,north,17.97,2.4
2024-08-07,6,FAULKNER_BESS,west,17.97,2.5
2024-08-07,6,FAULKNER_BESS,west,17.97,2.5
2024-08-07,6,FAULKNER_BESS,west,17.97,2.5
2024-08-07,6,FAULKNER_BESS,west,17.97,2.4
2024-08-07,6,FRMRSVLW_BESS,north,17.97,2.5
2024-08-07,6,FRMRSVLW_BESS,north,17.97,2.5
2024-08-07,6,FRMRSVLW_BESS,north,17.97,2.5
2024-08-07,6,FRMRSVLW_BESS,north,17.97,2.4
2024-08-07,6,GOMZ_BESS,west,17.97,2.5
2024-08-07,6,GOMZ_BESS,west,17.97,2.5
2024-08-07,6,GOMZ_BESS,west,17.97,2.5
2024-08-07,6,GOMZ_BESS,west,17.97,2.4
2024-08-07,6,GRDNE_BESS,west,17.97,2.5
2024-08-07,6,GRDNE_BESS,west,17.97,2.5
2024-08-07,6,GRDNE_BESS,west,17.97,2.5
2024-08-07,6,GRDNE_BESS,west,17.97,2.4
2024-08-07,6,HAMILTON_BESS,west,17.97,2.5
2024-08-07,6,HAMILTON_BESS,west,17.97,2.5
2024-08-07,6,HAMILTON_BESS,west,17.97,2.5
2024-08-07,6,HAMILTON_BESS,west,17.97,2.4
2024-08-07,6,HOLCOMB_BESS,south,17.97,2.5
2024-08-07,6,HOLCOMB_BESS,south,17.97,2.5
2024-08-07,6,HOLCOMB_BESS,south,17.97,2.5
2024-08-07,6,HOLCOMB_BESS,south,17.97,2.4
2024-08-07,6,JDKNS_BESS,west,17.97,2.5
2024-08-07,6,JDKNS_BESS,west,17.97,2.5
2024-08-07,6,JDKNS_BESS,west,17.97,2.5
2024-08-07,6,JDKNS_BESS,west,17.97,2.4
2024-08-07,6,JUNCTION_BESS,south,17.97,2.5
2024-08-07,6,JUNCTION_BESS,south,17.97,2.5
2024-08-07,6,JUNCTION_BESS,south,17.97,2.5
2024-08-07,6,JUNCTION_BESS,south,17.97,2.4
2024-08-07,6,LFSTH_BESS,north,17.97,2.5
2024-08-07,6,LFSTH_BESS,north,17.97,2.5
2024-08-07,6,LFSTH_BESS,north,17.97,2.5
2024-08-07,6,LFSTH_BESS,north,17.97,2.4
2024-08-07,6,LONESTAR_BESS,west,17.97,2.5
2024-08-07,6,LONESTAR_BESS,west,17.97,2.5
2024-08-07,6,LONESTAR_BESS,west,17.97,2.5
2024-08-07,6,LONESTAR_BESS,west,17.97,2.4
2024-08-07,6,MAINLAND_BESS,houston,17.97,2.5
2024-08-07,6,MAINLAND_BESS,houston,17.97,2.5
2024-08-07,6,MAINLAND_BESS,houston,17.97,2.5
2024-08-07,6,MAINLAND_BESS,houston,17.97,2.4
2024-08-07,6,MNWLE_BESS,north,17.97,2.5
2024-08-07,6,MNWLE_BESS,north,17.97,2.5
2024-08-07,6,MNWLE_BESS,north,17.97,2.5
2024-08-07,6,MNWLE_BESS,north,17.97,2.4
2024-08-07,6,MV_VALV4_BESS,south,17.97,2.5
2024-08-07,6,MV_VALV4_BESS,south,17.97,2.5
2024-08-07,6,MV_VALV4_BESS,south,17.97,2.5
2024-08-07,6,MV_VALV4_BESS,south,17.97,2.4
2024-08-07,6,OLNEYTN_BESS,west,17.97,2.5
2024-08-07,6,OLNEYTN_BESS,west,17.97,2.5
2024-08-07,6,OLNEYTN_BESS,west,17.97,2.5
2024-08-07,6,OLNEYTN_BESS,west,17.97,2.4
2024-08-07,6,PAULN_BESS,north,17.97,2.5
2024-08-07,6,PAULN_BESS,north,17.97,2.5
2024-08-07,6,PAULN_BESS,north,17.97,2.5
2024-08-07,6,PAULN_BESS,north,17.97,2.4
2024-08-07,6,RTLSNAKE_BESS,west,17.97,2.5
2024-08-07,6,RTLSNAKE_BESS,west,17.97,2.5
2024-08-07,6,RTLSNAKE_BESS,west,17.97,2.5
2024-08-07,6,RTLSNAKE_BESS,west,17.97,2.4
2024-08-07,6,SADLBACK_BESS,west,17.97,2.5
2024-08-07,6,SADLBACK_BESS,west,17.97,2.5
2024-08-07,6,SADLBACK_BESS,west,17.97,2.5
2024-08-07,6,SADLBACK_BESS,west,17.97,2.4
2024-08-07,6,SBEAN_BESS,west,17.97,2.5
2024-08-07,6,SBEAN_BESS,west,17.97,2.5
2024-08-07,6,SBEAN_BESS,west,17.97,2.5
2024-08-07,6,SBEAN_BESS,west,17.97,2.4
2024-08-07,6,TOYAH_BESS,west,17.97,2.5
2024-08-07,6,TOYAH_BESS,west,17.97,2.5
2024-08-07,6,TOYAH_BESS,west,17.97,2.5
2024-08-07,6,TOYAH_BESS,west,17.97,2.4
2024-08-07,7,CATARINA_BESS,south,17.97,2.5
2024-08-07,7,CATARINA_BESS,south,17.97,2.5
2024-08-07,7,CATARINA_BESS,south,17.97,2.5
2024-08-07,7,CATARINA_BESS,south,17.97,2.4
2024-08-07,7,CEDRVALE_BESS,west,17.97,2.5
2024-08-07,7,CEDRVALE_BESS,west,17.97,2.5
2024-08-07,7,CEDRVALE_BESS,west,17.97,2.5
2024-08-07,7,CEDRVALE_BESS,west,17.97,2.4
2024-08-07,7,DIBOL_BESS,north,17.97,2.5
2024-08-07,7,DIBOL_BESS,north,17.97,2.5
2024-08-07,7,DIBOL_BESS,north,17.97,2.5
2024-08-07,7,DIBOL_BESS,north,17.97,2.4
2024-08-07,7,FAULKNER_BESS,west,17.97,2.5
2024-08-07,7,FAULKNER_BESS,west,17.97,2.5
2024-08-07,7,FAULKNER_BESS,west,17.97,2.5
2024-08-07,7,FAULKNER_BESS,west,17.97,2.4
2024-08-07,7,FRMRSVLW_BESS,north,17.97,2.5
2024-08-07,7,FRMRSVLW_BESS,north,17.97,2.5
2024-08-07,7,FRMRSVLW_BESS,north,17.97,2.5
2024-08-07,7,FRMRSVLW_BESS,north,17.97,2.4
2024-08-07,7,GOMZ_BESS,west,17.97,2.5
2024-08-07,7,GOMZ_BESS,west,17.97,2.5
2024-08-07,7,GOMZ_BESS,west,17.97,2.5
2024-08-07,7,GOMZ_BESS,west,17.97,2.4
2024-08-07,7,GRDNE_BESS,west,17.97,2.5
2024-08-07,7,GRDNE_BESS,west,17.97,2.5
2024-08-07,7,GRDNE_BESS,west,17.97,2.5
2024-08-07,7,GRDNE_BESS,west,17.97,2.4
2024-08-07,7,HAMILTON_BESS,west,17.97,2.5
2024-08-07,7,HAMILTON_BESS,west,17.97,2.5
2024-08-07,7,HAMILTON_BESS,west,17.97,2.5
2024-08-07,7,HAMILTON_BESS,west,17.97,2.4
2024-08-07,7,HOLCOMB_BESS,south,17.97,2.5
2024-08-07,7,HOLCOMB_BESS,south,17.97,2.5
2024-08-07,7,HOLCOMB_BESS,south,17.97,2.5
2024-08-07,7,HOLCOMB_BESS,south,17.97,2.4
2024-08-07,7,JDKNS_BESS,west,17.97,2.5
2024-08-07,7,JDKNS_BESS,west,17.97,2.5
2024-08-07,7,JDKNS_BESS,west,17.97,2.5
2024-08-07,7,JDKNS_BESS,west,17.97,2.4
2024-08-07,7,JUNCTION_BESS,south,17.97,2.5
2024-08-07,7,JUNCTION_BESS,south,17.97,2.5
2024-08-07,7,JUNCTION_BESS,south,17.97,2.5
2024-08-07,7,JUNCTION_BESS,south,17.97,2.4
2024-08-07,7,LFSTH_BESS,north,17.97,2.5
2024-08-07,7,LFSTH_BESS,north,17.97,2.5
2024-08-07,7,LFSTH_BESS,north,17.97,2.5
2024-08-07,7,LFSTH_BESS,north,17.97,2.4
2024-08-07,7,LONESTAR_BESS,west,17.97,2.5
2024-08-07,7,LONESTAR_BESS,west,17.97,2.5
2024-08-07,7,LONESTAR_BESS,west,17.97,2.5
2024-08-07,7,LONESTAR_BESS,west,17.97,2.4
2024-08-07,7,MAINLAND_BESS,houston,17.97,2.5
2024-08-07,7,MAINLAND_BESS,houston,17.97,2.5
2024-08-07,7,MAINLAND_BESS,houston,17.97,2.5
2024-08-07,7,MAINLAND_BESS,houston,17.97,2.4
2024-08-07,7,MNWLE_BESS,north,17.97,2.5
2024-08-07,7,MNWLE_BESS,north,17.97,2.5
2024-08-07,7,MNWLE_BESS,north,17.97,2.5
2024-08-07,7,MNWLE_BESS,north,17.97,2.4
2024-08-07,7,MV_VALV4_BESS,south,17.97,2.5
2024-08-07,7,MV_VALV4_BESS,south,17.97,2.5
2024-08-07,7,MV_VALV4_BESS,south,17.97,2.5
2024-08-07,7,MV_VALV4_BESS,south,17.97,2.4
2024-08-07,7,OLNEYTN_BESS,west,17.97,2.5
2024-08-07,7,OLNEYTN_BESS,west,17.97,2.5
2024-08-07,7,OLNEYTN_BESS,west,17.97,2.5
2024-08-07,7,OLNEYTN_BESS,west,17.97,2.4
2024-08-07,7,PAULN_BESS,north,17.97,2.5
2024-08-07,7,PAULN_BESS,north,17.97,2.5
2024-08-07,7,PAULN_BESS,north,17.97,2.5
2024-08-07,7,PAULN_BESS,north,17.97,2.4
2024-08-07,7,RTLSNAKE_BESS,west,17.97,2.5
2024-08-07,7,RTLSNAKE_BESS,west,17.97,2.5
2024-08-07,7,RTLSNAKE_BESS,west,17.97,2.5
2024-08-07,7,RTLSNAKE_BESS,west,17.97,2.4
2024-08-07,7,SADLBACK_BESS,west,17.97,2.5
2024-08-07,7,SADLBACK_BESS,west,17.97,2.5
2024-08-07,7,SADLBACK_BESS,west,17.97,2.5
2024-08-07,7,SADLBACK_BESS,west,17.97,2.4
2024-08-07,7,SBEAN_BESS,west,17.97,2.5
2024-08-07,7,SBEAN_BESS,west,17.97,2.5
2024-08-07,7,SBEAN_BESS,west,17.97,2.5
2024-08-07,7,SBEAN_BESS,west,17.97,2.4
2024-08-07,7,TOYAH_BESS,west,17.97,2.5
2024-08-07,7,TOYAH_BESS,west,17.97,2.5
2024-08-07,7,TOYAH_BESS,west,17.97,2.5
2024-08-07,7,TOYAH_BESS,west,17.97,2.4
2024-08-07,8,CATARINA_BESS,south,17.97,2.5
2024-08-07,8,CATARINA_BESS,south,17.97,2.5
2024-08-07,8,CATARINA_BESS,south,17.97,2.5
2024-08-07,8,CATARINA_BESS,south,17.97,2.4
2024-08-07,8,CEDRVALE_BESS,west,17.97,2.5
2024-08-07,8,CEDRVALE_BESS,west,17.97,2.5
2024-08-07,8,CEDRVALE_BESS,west,17.97,2.5
2024-08-07,8,CEDRVALE_BESS,west,17.97,2.4
2024-08-07,8,DIBOL_BESS,north,17.97,2.5
2024-08-07,8,DIBOL_BESS,north,17.97,2.5
2024-08-07,8,DIBOL_BESS,north,17.97,2.5
2024-08-07,8,DIBOL_BESS,north,17.97,2.4
2024-08-07,8,FAULKNER_BESS,west,17.97,2.5
2024-08-07,8,FAULKNER_BESS,west,17.97,2.5
2024-08-07,8,FAULKNER_BESS,west,17.97,2.5
2024-08-07,8,FAULKNER_BESS,west,17.97,2.4
2024-08-07,8,FRMRSVLW_BESS,north,17.97,2.5
2024-08-07,8,FRMRSVLW_BESS,north,17.97,2.5
2024-08-07,8,FRMRSVLW_BESS,north,17.97,2.5
2024-08-07,8,FRMRSVLW_BESS,north,17.97,2.4
2024-08-07,8,GOMZ_BESS,west,17.97,2.5
2024-08-07,8,GOMZ_BESS,west,17.97,2.5
2024-08-07,8,GOMZ_BESS,west,17.97,2.5
2024-08-07,8,GOMZ_BESS,west,17.97,2.4
2024-08-07,8,GRDNE_BESS,west,17.97,2.5
2024-08-07,8,GRDNE_BESS,west,17.97,2.5
2024-08-07,8,GRDNE_BESS,west,17.97,2.5
2024-08-07,8,GRDNE_BESS,west,17.97,2.4
2024-08-07,8,HAMILTON_BESS,west,17.97,2.5
2024-08-07,8,HAMILTON_BESS,west,17.97,2.5
2024-08-07,8,HAMILTON_BESS,west,17.97,2.5
2024-08-07,8,HAMILTON_BESS,west,17.97,2.4
2024-08-07,8,HOLCOMB_BESS,south,17.97,2.5
2024-08-07,8,HOLCOMB_BESS,south,17.97,2.5
2024-08-07,8,HOLCOMB_BESS,south,17.97,2.5
2024-08-07,8,HOLCOMB_BESS,south,17.97,2.4
2024-08-07,8,JDKNS_BESS,west,17.97,2.5
2024-08-07,8,JDKNS_BESS,west,17.97,2.5
2024-08-07,8,JDKNS_BESS,west,17.97,2.5
2024-08-07,8,JDKNS_BESS,west,17.97,2.4
2024-08-07,8,JUNCTION_BESS,south,17.97,2.5
2024-08-07,8,JUNCTION_BESS,south,17.97,2.5
2024-08-07,8,JUNCTION_BESS,south,17.97,2.5
2024-08-07,8,JUNCTION_BESS,south,17.97,2.4
2024-08-07,8,LFSTH_BESS,north,17.97,2.5
2024-08-07,8,LFSTH_BESS,north,17.97,2.5
2024-08-07,8,LFSTH_BESS,north,17.97,2.5
2024-08-07,8,LFSTH_BESS,north,17.97,2.4
2024-08-07,8,LONESTAR_BESS,west,17.97,2.5
2024-08-07,8,LONESTAR_BESS,west,17.97,2.5
2024-08-07,8,LONESTAR_BESS,west,17.97,2.5
2024-08-07,8,LONESTAR_BESS,west,17.97,2.4
2024-08-07,8,MAINLAND_BESS,houston,17.97,2.5
2024-08-07,8,MAINLAND_BESS,houston,17.97,2.5
2024-08-07,8,MAINLAND_BESS,houston,17.97,2.5
2024-08-07,8,MAINLAND_BESS,houston,17.97,2.4
2024-08-07,8,MNWLE_BESS,north,17.97,2.5
2024-08-07,8,MNWLE_BESS,north,17.97,2.5
2024-08-07,8,MNWLE_BESS,north,17.97,2.5
2024-08-07,8,MNWLE_BESS,north,17.97,2.4
2024-08-07,8,MV_VALV4_BESS,south,17.97,2.5
2024-08-07,8,MV_VALV4_BESS,south,17.97,2.5
2024-08-07,8,MV_VALV4_BESS,south,17.97,2.5
2024-08-07,8,MV_VALV4_BESS,south,17.97,2.4
2024-08-07,8,OLNEYTN_BESS,west,17.97,2.5
2024-08-07,8,OLNEYTN_BESS,west,17.97,2.5
2024-08-07,8,OLNEYTN_BESS,west,17.97,2.5
2024-08-07,8,OLNEYTN_BESS,west,17.97,2.4
2024-08-07,8,PAULN_BESS,north,17.97,2.5
2024-08-07,8,PAULN_BESS,north,17.97,2.5
2024-08-07,8,PAULN_BESS,north,17.97,2.5
2024-08-07,8,PAULN_BESS,north,17.97,2.4
2024-08-07,8,RTLSNAKE_BESS,west,17.97,2.5
2024-08-07,8,RTLSNAKE_BESS,west,17.97,2.5
2024-08-07,8,RTLSNAKE_BESS,west,17.97,2.5
2024-08-07,8,RTLSNAKE_BESS,west,17.97,2.4
2024-08-07,8,SADLBACK_BESS,west,17.97,2.5
2024-08-07,8,SADLBACK_BESS,west,17.97,2.5
2024-08-07,8,SADLBACK_BESS,west,17.97,2.5
2024-08-07,8,SADLBACK_BESS,west,17.97,2.4
2024-08-07,8,SBEAN_BESS,west,17.97,2.5
2024-08-07,8,SBEAN_BESS,west,17.97,2.5
2024-08-07,8,SBEAN_BESS,west,17.97,2.5
2024-08-07,8,SBEAN_BESS,west,17.97,2.4
2024-08-07,8,TOYAH_BESS,west,17.97,2.5
2024-08-07,8,TOYAH_BESS,west,17.97,2.5
2024-08-07,8,TOYAH_BESS,west,17.97,2.5
2024-08-07,8,TOYAH_BESS,west,17.97,2.4
2024-08-07,9,CATARINA_BESS,south,17.97,2.5
2024-08-07,9,CATARINA_BESS,south,17.97,2.5
2024-08-07,9,CATARINA_BESS,south,17.97,2.5
2024-08-07,9,CATARINA_BESS,south,17.97,2.4
2024-08-07,9,CEDRVALE_BESS,west,17.97,2.5
2024-08-07,9,CEDRVALE_BESS,west,17.97,2.5
2024-08-07,9,CEDRVALE_BESS,west,17.97,2.5
2024-08-07,9,CEDRVALE_BESS,west,17.97,2.4
2024-08-07,9,DIBOL_BESS,north,17.97,2.5
2024-08-07,9,DIBOL_BESS,north,17.97,2.5
2024-08-07,9,DIBOL_BESS,north,17.97,2.5
2024-08-07,9,DIBOL_BESS,north,17.97,2.4
2024-08-07,9,FAULKNER_BESS,west,17.97,2.5
2024-08-07,9,FAULKNER_BESS,west,17.97,2.5
2024-08-07,9,FAULKNER_BESS,west,17.97,2.5
2024-08-07,9,FAULKNER_BESS,west,17.97,2.4
2024-08-07,9,FRMRSVLW_BESS,north,17.97,2.5
2024-08-07,9,FRMRSVLW_BESS,north,17.97,2.5
2024-08-07,9,FRMRSVLW_BESS,north,17.97,2.5
2024-08-07,9,FRMRSVLW_BESS,north,17.97,2.4
2024-08-07,9,GOMZ_BESS,west,17.97,2.5
2024-08-07,9,GOMZ_BESS,west,17.97,2.5
2024-08-07,9,GOMZ_BESS,west,17.97,2.5
2024-08-07,9,GOMZ_BESS,west,17.97,2.4
2024-08-07,9,GRDNE_BESS,west,17.97,2.5
2024-08-07,9,GRDNE_BESS,west,17.97,2.5
2024-08-07,9,GRDNE_BESS,west,17.97,2.5
2024-08-07,9,GRDNE_BESS,west,17.97,2.4
2024-08-07,9,HAMILTON_BESS,west,17.97,2.5
2024-08-07,9,HAMILTON_BESS,west,17.97,2.5
2024-08-07,9,HAMILTON_BESS,west,17.97,2.5
2024-08-07,9,HAMILTON_BESS,west,17.97,2.4
2024-08-07,9,HOLCOMB_BESS,south,17.97,2.5
2024-08-07,9,HOLCOMB_BESS,south,17.97,2.5
2024-08-07,9,HOLCOMB_BESS,south,17.97,2.5
2024-08-07,9,HOLCOMB_BESS,south,17.97,2.4
2024-08-07,9,JDKNS_BESS,west,17.97,2.5
2024-08-07,9,JDKNS_BESS,west,17.97,2.5
2024-08-07,9,JDKNS_BESS,west,17.97,2.5
2024-08-07,9,JDKNS_BESS,west,17.97,2.4
2024-08-07,9,JUNCTION_BESS,south,17.97,2.5
2024-08-07,9,JUNCTION_BESS,south,17.97,2.5
2024-08-07,9,JUNCTION_BESS,south,17.97,2.5
2024-08-07,9,JUNCTION_BESS,south,17.97,2.4
2024-08-07,9,LFSTH_BESS,north,17.97,2.5
2024-08-07,9,LFSTH_BESS,north,17.97,2.5
2024-08-07,9,LFSTH_BESS,north,17.97,2.5
2024-08-07,9,LFSTH_BESS,north,17.97,2.4
2024-08-07,9,LONESTAR_BESS,west,17.97,2.5
2024-08-07,9,LONESTAR_BESS,west,17.97,2.5
2024-08-07,9,LONESTAR_BESS,west,17.97,2.5
2024-08-07,9,LONESTAR_BESS,west,17.97,2.4
2024-08-07,9,MAINLAND_BESS,houston,17.97,2.5
2024-08-07,9,MAINLAND_BESS,houston,17.97,2.5
2024-08-07,9,MAINLAND_BESS,houston,17.97,2.5
2024-08-07,9,MAINLAND_BESS,houston,17.97,2.4
2024-08-07,9,MNWLE_BESS,north,17.97,2.5
2024-08-07,9,MNWLE_BESS,north,17.97,2.5
2024-08-07,9,MNWLE_BESS,north,17.97,2.5
2024-08-07,9,MNWLE_BESS,north,17.97,2.4
2024-08-07,9,MV_VALV4_BESS,south,17.97,2.5
2024-08-07,9,MV_VALV4_BESS,south,17.97,2.5
2024-08-07,9,MV_VALV4_BESS,south,17.97,2.5
2024-08-07,9,MV_VALV4_BESS,south,17.97,2.4
2024-08-07,9,OLNEYTN_BESS,west,17.97,2.5
2024-08-07,9,OLNEYTN_BESS,west,17.97,2.5
2024-08-07,9,OLNEYTN_BESS,west,17.97,2.5
2024-08-07,9,OLNEYTN_BESS,west,17.97,2.4
2024-08-07,9,PAULN_BESS,north,17.97,2.5
2024-08-07,9,PAULN_BESS,north,17.97,2.5
2024-08-07,9,PAULN_BESS,north,17.97,2.5
2024-08-07,9,PAULN_BESS,north,17.97,2.4
2024-08-07,9,RTLSNAKE_BESS,west,17.97,2.5
2024-08-07,9,RTLSNAKE_BESS,west,17.97,2.5
2024-08-07,9,RTLSNAKE_BESS,west,17.97,2.5
2024-08-07,9,RTLSNAKE_BESS,west,17.97,2.4
2024-08-07,9,SADLBACK_BESS,west,17.97,2.5
2024-08-07,9,SADLBACK_BESS,west,17.97,2.5
2024-08-07,9,SADLBACK_BESS,west,17.97,2.5
2024-08-07,9,SADLBACK_BESS,west,17.97,2.4
2024-08-07,9,SBEAN_BESS,west,17.97,2.5
2024-08-07,9,SBEAN_BESS,west,17.97,2.5
2024-08-07,9,SBEAN_BESS,west,17.97,2.5
2024-08-07,9,SBEAN_BESS,west,17.97,2.4
2024-08-07,9,TOYAH_BESS,west,17.97,2.5
2024-08-07,9,TOYAH_BESS,west,17.97,2.5
2024-08-07,9,TOYAH_BESS,west,17.97,2.5
2024-08-07,9,TOYAH_BESS,west,17.97,2.4
2024-08-07,10,CATARINA_BESS,south,1.97,9.9
2024-08-07,10,CATARINA_BESS,south,1.97,4.9
2024-08-07,10,CATARINA_BESS,south,1.97,2.5
2024-08-07,10,CEDRVALE_BESS,west,1.97,9.9
2024-08-07,10,CEDRVALE_BESS,west,1.97,4.9
2024-08-07,10,CEDRVALE_BESS,west,1.97,2.5
2024-08-07,10,DIBOL_BESS,north,1.97,9.9
2024-08-07,10,DIBOL_BESS,north,1.97,4.9
2024-08-07,10,DIBOL_BESS,north,1.97,2.5
2024-08-07,10,FAULKNER_BESS,west,1.97,9.9
2024-08-07,10,FAULKNER_BESS,west,1.97,4.9
2024-08-07,10,FAULKNER_BESS,west,1.97,2.5
2024-08-07,10,FRMRSVLW_BESS,north,1.97,9.9
2024-08-07,10,FRMRSVLW_BESS,north,1.97,4.9
2024-08-07,10,FRMRSVLW_BESS,north,1.97,2.5
2024-08-07,10,GOMZ_BESS,west,1.97,9.9
2024-08-07,10,GOMZ_BESS,west,1.97,4.9
2024-08-07,10,GOMZ_BESS,west,1.97,2.5
2024-08-07,10,GRDNE_BESS,west,1.97,9.9
2024-08-07,10,GRDNE_BESS,west,1.97,4.9
2024-08-07,10,GRDNE_BESS,west,1.97,2.5
2024-08-07,10,HAMILTON_BESS,west,1.97,9.9
2024-08-07,10,HAMILTON_BESS,west,1.97,4.9
2024-08-07,10,HAMILTON_BESS,west,1.97,2.5
2024-08-07,10,HOLCOMB_BESS,south,1.97,9.9
2024-08-07,10,HOLCOMB_BESS,south,1.97,4.9
2024-08-07,10,HOLCOMB_BESS,south,1.97,2.5
2024-08-07,10,JDKNS_BESS,west,1.97,9.9
2024-08-07,10,JDKNS_BESS,west,1.97,4.9
2024-08-07,10,JDKNS_BESS,west,1.97,2.5
2024-08-07,10,JUNCTION_BESS,south,1.97,9.9
2024-08-07,10,JUNCTION_BESS,south,1.97,4.9
2024-08-07,10,JUNCTION_BESS,south,1.97,2.5
2024-08-07,10,LFSTH_BESS,north,1.97,9.9
2024-08-07,10,LFSTH_BESS,north,1.97,4.9
2024-08-07,10,LFSTH_BESS,north,1.97,2.5
2024-08-07,10,LONESTAR_BESS,west,1.97,9.9
2024-08-07,10,LONESTAR_BESS,west,1.97,4.9
2024-08-07,10,LONESTAR_BESS,west,1.97,2.5
2024-08-07,10,MAINLAND_BESS,houston,1.97,9.9
2024-08-07,10,MAINLAND_BESS,houston,1.97,4.9
2024-08-07,10,MAINLAND_BESS,houston,1.97,2.5
2024-08-07,10,MNWLE_BESS,north,1.97,9.9
2024-08-07,10,MNWLE_BESS,north,1.97,4.9
2024-08-07,10,MNWLE_BESS,north,1.97,2.5
2024-08-07,10,MV_VALV4_BESS,south,1.97,9.9
2024-08-07,10,MV_VALV4_BESS,south,1.97,4.9
2024-08-07,10,MV_VALV4_BESS,south,1.97,2.5
2024-08-07,10,OLNEYTN_BESS,west,1.97,9.9
2024-08-07,10,OLNEYTN_BESS,west,1.97,4.9
2024-08-07,10,OLNEYTN_BESS,west,1.97,2.5
2024-08-07,10,PAULN_BESS,north,1.97,9.9
2024-08-07,10,PAULN_BESS,north,1.97,4.9
2024-08-07,10,PAULN_BESS,north,1.97,2.5
2024-08-07,10,RTLSNAKE_BESS,west,1.97,9.9
2024-08-07,10,RTLSNAKE_BESS,west,1.97,4.9
2024-08-07,10,RTLSNAKE_BESS,west,1.97,2.5
2024-08-07,10,SADLBACK_BESS,west,1.97,9.9
2024-08-07,10,SADLBACK_BESS,west,1.97,4.9
2024-08-07,10,SADLBACK_BESS,west,1.97,2.5
2024-08-07,10,SBEAN_BESS,west,1.97,9.9
2024-08-07,10,SBEAN_BESS,west,1.97,4.9
2024-08-07,10,SBEAN_BESS,west,1.97,2.5
2024-08-07,10,TOYAH_BESS,west,1.97,9.9
2024-08-07,10,TOYAH_BESS,west,1.97,4.9
2024-08-07,10,TOYAH_BESS,west,1.97,2.5
2024-08-07,11,CATARINA_BESS,south,1.97,9.9
2024-08-07,11,CATARINA_BESS,south,1.97,4.9
2024-08-07,11,CATARINA_BESS,south,1.97,2.5
2024-08-07,11,CEDRVALE_BESS,west,1.97,9.9
2024-08-07,11,CEDRVALE_BESS,west,1.97,4.9
2024-08-07,11,CEDRVALE_BESS,west,1.97,2.5
2024-08-07,11,DIBOL_BESS,north,1.97,9.9
2024-08-07,11,DIBOL_BESS,north,1.97,4.9
2024-08-07,11,DIBOL_BESS,north,1.97,2.5
2024-08-07,11,FAULKNER_BESS,west,1.97,9.9
2024-08-07,11,FAULKNER_BESS,west,1.97,4.9
2024-08-07,11,FAULKNER_BESS,west,1.97,2.5
2024-08-07,11,FRMRSVLW_BESS,north,1.97,9.9
2024-08-07,11,FRMRSVLW_BESS,north,1.97,4.9
2024-08-07,11,FRMRSVLW_BESS,north,1.97,2.5
2024-08-07,11,GOMZ_BESS,west,1.97,9.9
2024-08-07,11,GOMZ_BESS,west,1.97,4.9
2024-08-07,11,GOMZ_BESS,west,1.97,2.5
2024-08-07,11,GRDNE_BESS,west,1.97,9.9
2024-08-07,11,GRDNE_BESS,west,1.97,4.9
2024-08-07,11,GRDNE_BESS,west,1.97,2.5
2024-08-07,11,HAMILTON_BESS,west,1.97,9.9
2024-08-07,11,HAMILTON_BESS,west,1.97,4.9
2024-08-07,11,HAMILTON_BESS,west,1.97,2.5
2024-08-07,11,HOLCOMB_BESS,south,1.97,9.9
2024-08-07,11,HOLCOMB_BESS,south,1.97,4.9
2024-08-07,11,HOLCOMB_BESS,south,1.97,2.5
2024-08-07,11,JDKNS_BESS,west,1.97,9.9
2024-08-07,11,JDKNS_BESS,west,1.97,4.9
2024-08-07,11,JDKNS_BESS,west,1.97,2.5
2024-08-07,11,JUNCTION_BESS,south,1.97,9.9
2024-08-07,11,JUNCTION_BESS,south,1.97,4.9
2024-08-07,11,JUNCTION_BESS,south,1.97,2.5
2024-08-07,11,LFSTH_BESS,north,1.97,9.9
2024-08-07,11,LFSTH_BESS,north,1.97,4.9
2024-08-07,11,LFSTH_BESS,north,1.97,2.5
2024-08-07,11,LONESTAR_BESS,west,1.97,9.9
2024-08-07,11,LONESTAR_BESS,west,1.97,4.9
2024-08-07,11,LONESTAR_BESS,west,1.97,2.5
2024-08-07,11,MAINLAND_BESS,houston,1.97,9.9
2024-08-07,11,MAINLAND_BESS,houston,1.97,4.9
2024-08-07,11,MAINLAND_BESS,houston,1.97,2.5
2024-08-07,11,MNWLE_BESS,north,1.97,9.9
2024-08-07,11,MNWLE_BESS,north,1.97,4.9
2024-08-07,11,MNWLE_BESS,north,1.97,2.5
2024-08-07,11,MV_VALV4_BESS,south,1.97,9.9
2024-08-07,11,MV_VALV4_BESS,south,1.97,4.9
